Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Margin ($),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
Fragrance + Color Cosmetics,Europe,Tools,Aveda,Fragrance,1202436,1382801.4,47,649916.6579999999,14.999999999999991,16.44570576690305,-5,15,5,40
Skin/Body,Asia,Make Up Brushes,Kilian,Toner,3107411,3573522.6,46,1643820.3960000002,14.999998390943459,20.2675507357789,-5,15,5,40
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Bronzer,2463571,2636021.0,31,817166.51,7.000001217744489,12.123291494145692,0,7,6,15
Fragrance + Color Cosmetics,Asia,Face Make-Up,Kilian,Fragrance,1317052,0.0,49,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Tools,Frederic Malle,Fragrance,1601928,0.0,46,0.0,-100.0,0.0,-3,4,5,40
Skin/Body,Asia,Fragrance,Kilian,Lipstick,942939,1084379.8,31,336157.738,14.999994697430052,9.508932780159894,-5,15,5,40
Skin/Body,North America,Hair Dye,Frederic Malle,Mascara,2819124,2931889.0,57,1671176.7299999997,4.000001418880483,34.34935914228512,-3,4,5,40
Hair/APDO,South America,Hair Dye,Balmain,Lipstick,3588272,4126512.8,44,1815665.632,14.999999999999991,63.74267299439781,0,15,4,30
Hair/APDO,Asia,Tools,Balmain,Fragrance,2661088,3060251.2,41,1254702.992,15.000000000000014,15.375651551300514,0,15,4,30
Hair/APDO,North America,Tools,Kilian,Toner,4555447,5238764.1,30,1571629.2299999997,15.000001097587123,27.52839357969438,0,15,4,30
Hair/APDO,Asia,Fragrance,Aveda,Bronzer,4264455,4904123.3,50,2452061.65,15.000001172482769,29.501950653140163,0,15,4,30
Fragrance + Color Cosmetics,South America,Make Up Brushes,Balmain,Bronzer,4404722,5065430.3,44,2228789.332,14.999999999999991,81.17857723398929,-5,15,5,40
Hair/APDO,South America,Make Up Brushes,Balmain,Toner,3675684,4227036.6,55,2324870.13,14.999999999999991,24.211111642448863,0,15,4,30
Skin/Body,Europe,Hair Dye,Elizabeth Arden,Bronzer,2745854,2938063.8,46,1351509.348,7.0000007283708365,25.618922237787107,0,7,6,15
Skin/Body,North America,Hair Dye,Frederic Malle,Toner,4570211,4753019.4,46,2186388.924,3.9999991247668953,55.68531768455372,-3,4,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Kilian,Mascara,4518365,5196119.8,52,2701982.296,15.000001106594961,51.123847656571684,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Aveda,Bronzer,3400737,3910847.6,41,1603447.5159999998,15.000001470269542,24.435660759829332,0,15,4,30
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Mascara,3793705,3907516.2,40,1563006.4800000002,3.0000013179728002,15.706216011382,-1,3,7,14
Hair/APDO,North America,Hair Dye,Kilian,Lipstick,2373722,0.0,37,0.0,-100.0,0.0,0,15,4,30
Fragrance + Color Cosmetics,Asia,Hair Dye,Kilian,Mascara,2019603,2322543.5,51,1184497.185,15.000002475734098,32.987722221055186,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Toner,4778384,4921735.5,43,2116346.265,2.9999995814484537,50.81551934434586,-1,3,7,14
Skin/Body,South America,Hair Dye,Elizabeth Arden,Lipstick,4613640,0.0,41,0.0,-100.0,0.0,0,7,6,15
Hair/APDO,Europe,Tools,Aveda,Fragrance,1366183,1571110.4,59,926955.1359999999,14.999996340168176,25.69373147260118,0,15,4,30
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Balmain,Toner,2620539,0.0,54,0.0,-100.0,0.0,-5,15,5,40
Skin/Body,North America,Hair Dye,Frederic Malle,Fragrance,817875,850590.0,50,425295.0,4.0000000000000036,9.965323173161158,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Bobbi Brown,Fragrance,2099908,2162905.2,51,1103081.652,2.9999980951546545,68.55926793091164,-1,3,7,14
Skin/Body,North America,Face Make-Up,Elizabeth Arden,Toner,529725,566805.75,52,294738.99,7.000000000000006,9.366477968257035,0,7,6,15
Hair/APDO,Asia,Fragrance,Aveda,Mascara,3013024,3464977.6,55,1905737.6800000002,15.000000000000014,20.844418444665948,0,15,4,30
Skin/Body,South America,Fragrance,Bobbi Brown,Toner,4411146,4543480.4,39,1771957.3560000001,3.0000004533969227,36.60256159743855,-1,3,7,14
Skin/Body,Europe,Tools,Elizabeth Arden,Toner,2149729,2300210.0,56,1288117.6,6.999998604475266,12.076130362651778,0,7,6,15
Skin/Body,Asia,Tools,Kilian,Bronzer,2181641,2508887.1,33,827932.743,14.999997708147216,57.18850873649058,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Lipstick,4210388,4841946.2,31,1501003.3220000002,15.000000000000014,39.965198031118476,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Balmain,Toner,3121038,3589193.7,34,1220325.8580000002,15.000000000000014,54.447700140400435,-5,15,5,40
Skin/Body,Asia,Make Up Brushes,Frederic Malle,Toner,4368452,4543190.1,55,2498754.555,4.000000457828068,54.09583084456882,-3,4,5,40
Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Bronzer,4601036,4785077.4,57,2727494.118,3.9999991306305827,25.76028196678558,-3,4,5,40
Skin/Body,South America,Make Up Brushes,Aveda,Toner,3170308,3645854.2,53,1932302.7260000003,15.000000000000014,27.444628698994737,-5,15,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Bobbi Brown,Mascara,1794929,1848776.9,59,1090778.3709999998,3.0000016713753075,24.26591029092733,-1,3,7,14
Hair/APDO,South America,Make Up Brushes,Bobbi Brown,Toner,4307085,4436297.5,46,2040696.85,2.9999988391220533,37.82711846861945,-1,3,7,14
Hair/APDO,Europe,Tools,Bobbi Brown,Mascara,4183444,4308947.3,35,1508131.555,2.999999521925001,23.877019929714592,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Aveda,Bronzer,790998,909647.7,59,536692.1429999999,14.999999999999991,5.439790307797677,0,15,4,30
Skin/Body,South America,Fragrance,Frederic Malle,Bronzer,2944026,3061787.0,46,1408422.02,3.999998641316349,81.00644090983917,-3,4,5,40
Hair/APDO,South America,Face Make-Up,Kilian,Bronzer,4084197,4696826.6,51,2395381.5659999996,15.000001224230841,45.06291406498764,0,15,4,30
Hair/APDO,South America,Make Up Brushes,Balmain,Lipstick,4290328,4933877.2,55,2713632.4600000004,15.000000000000014,28.25966818440441,0,15,4,30
Skin/Body,Europe,Hair Dye,Balmain,Fragrance,3739536,4300466.4,40,1720186.5600000003,15.000000000000014,47.84433843857532,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Tools,Elizabeth Arden,Lipstick,4502713,4817902.9,56,2698025.6240000003,6.999999777911681,57.096538872683034,0,7,6,15
Hair/APDO,North America,Tools,Aveda,Bronzer,2849316,3276713.4,46,1507288.164,14.999999999999991,22.24406204958008,0,15,4,30
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Mascara,4434999,4745448.9,32,1518543.648,6.999999323562434,25.46624766200103,0,7,6,15
Skin/Body,Asia,Fragrance,Elizabeth Arden,Bronzer,3027419,3239338.3,41,1328128.7029999997,6.999999009056879,29.80628782767298,0,7,6,15
Skin/Body,South America,Make Up Brushes,Kilian,Bronzer,3071165,3531839.8,50,1765919.9,15.00000162804669,21.702021223278233,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Bronzer,1467561,1687695.2,43,725708.936,15.000003407013395,17.81890869373904,-5,15,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Fragrance,4421451,5084668.7,35,1779634.045,15.000001130850492,33.3420384565309,-5,15,5,40
Skin/Body,North America,Make Up Brushes,Balmain,Bronzer,1305113,1500880.0,47,705413.6,15.000003831085884,29.128131718588495,-5,15,5,40
Hair/APDO,North America,Tools,Bobbi Brown,Mascara,2103546,2166652.4,30,649995.72,3.0000009507755054,37.74018834138567,-1,3,7,14
Hair/APDO,Europe,Hair Dye,Balmain,Bronzer,4235444,4870760.6,53,2581503.118,14.999999999999991,34.27200726166016,0,15,4,30
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,4057689,4341727.2,34,1476187.2480000001,6.999999260662904,23.299692502440866,0,7,6,15
Skin/Body,Europe,Tools,Balmain,Mascara,4267255,4907343.3,34,1668496.722,15.000001171713429,38.18391664717436,-5,15,5,40
Skin/Body,South America,Face Make-Up,Kilian,Fragrance,3998408,4598169.2,41,1885249.372,15.000000000000014,23.07507544802803,-5,15,5,40
Skin/Body,Europe,Tools,Bobbi Brown,Mascara,4823654,4968363.6,54,2682916.344,2.999999585376556,27.560404707571724,-1,3,7,14
Fragrance + Color Cosmetics,South America,Fragrance,Kilian,Fragrance,3784321,4351969.2,58,2524142.136,15.000001321240997,29.09611963793982,-5,15,5,40
Fragrance + Color Cosmetics,South America,Fragrance,Elizabeth Arden,Lipstick,1879904,0.0,46,0.0,-100.0,0.0,0,7,6,15
Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Lipstick,3329455,3462633.2,31,1073416.2920000001,4.0000000000000036,18.64095397486215,-3,4,5,40
Hair/APDO,North America,Make Up Brushes,Elizabeth Arden,Bronzer,1597353,1709167.7,56,957133.912,6.999999373964294,14.191915238700615,0,7,6,15
Hair/APDO,Asia,Face Make-Up,Kilian,Fragrance,1088158,1251381.7,49,613177.0329999999,14.999999999999991,13.515578281826478,0,15,4,30
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Bronzer,2711738,2901559.7,57,1653889.0289999999,7.000001475068762,27.255744031042074,0,7,6,15
Skin/Body,North America,Hair Dye,Bobbi Brown,Mascara,3727544,3839370.3,46,1766110.338,2.999999463453684,24.698668001093814,-1,3,7,14
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Mascara,521253,599440.95,49,293726.06549999997,14.999999999999991,2.367638946976473,-5,15,5,40
Hair/APDO,Asia,Fragrance,Balmain,Mascara,1450162,1667686.3,40,667074.52,15.000000000000014,32.69549634414021,0,15,4,30
Skin/Body,South America,Face Make-Up,Bobbi Brown,Mascara,622775,641458.25,37,237339.5525,3.0000000000000027,9.708320886564357,-1,3,7,14
Skin/Body,Asia,Tools,Aveda,Lipstick,2769070,3184430.5,44,1401149.42,14.999999999999991,22.692235829388856,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Hair Dye,Frederic Malle,Bronzer,1756715,1826983.6,49,895221.964,4.0000000000000036,14.993281726711086,-3,4,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Toner,4302986,4948433.9,56,2771122.9840000006,15.000000000000014,21.148852828545877,-5,15,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Fragrance,779215,896097.25,57,510775.43249999994,14.999999999999991,5.673267458588479,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Elizabeth Arden,Toner,4233003,4529313.2,38,1721139.016,6.999999763761089,37.608731445093326,0,7,6,15
Hair/APDO,Europe,Fragrance,Aveda,Fragrance,2974653,3420851.0,50,1710425.5,15.000001680868325,38.733762715964424,0,15,4,30
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Mascara,1032726,1063707.8,60,638224.68,3.00000193662211,20.877943573163673,-1,3,7,14
Hair/APDO,North America,Fragrance,Balmain,Lipstick,3092536,3556416.4,33,1173617.412,14.999999999999991,39.61426593986489,0,15,4,30
Fragrance + Color Cosmetics,Europe,Tools,Balmain,Fragrance,3743484,4305006.6,57,2453853.7619999996,14.999999999999991,66.51651006005434,-5,15,5,40
Skin/Body,Asia,Hair Dye,Elizabeth Arden,Toner,2496170,2670901.9,57,1522414.0829999999,7.000000000000006,64.97660865647207,0,7,6,15
Fragrance + Color Cosmetics,South America,Make Up Brushes,Bobbi Brown,Lipstick,2285559,2354125.8,50,1177062.9,3.0000013125891734,30.898809627250063,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Bronzer,1356047,1396728.4,59,824069.7559999999,2.999999262562425,14.070366034232675,-1,3,7,14
Skin/Body,Asia,Hair Dye,Elizabeth Arden,Lipstick,1345474,1439657.2,50,719828.6,7.0000014864649795,35.02339134352794,0,7,6,15
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Mascara,3751128,3901173.1,40,1560469.2400000002,3.9999994668270533,49.72110894590522,-3,4,5,40
Hair/APDO,Asia,Fragrance,Aveda,Bronzer,3031086,3485748.9,40,1394299.56,14.999999999999991,20.969373269435863,0,15,4,30
Hair/APDO,South America,Fragrance,Bobbi Brown,Fragrance,4257985,4385724.5,45,1973576.0250000001,2.9999988257356502,26.340991756073002,-1,3,7,14
Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Lipstick,3150235,3370751.5,49,1651668.2349999999,7.000001587183169,24.58347232904694,0,7,6,15
Skin/Body,Asia,Face Make-Up,Bobbi Brown,Mascara,3446862,3550267.9,54,1917144.666,3.000001160475807,52.65632602146899,-1,3,7,14
Fragrance + Color Cosmetics,South America,Tools,Balmain,Lipstick,943316,1084813.4,50,542406.7,14.999999999999991,10.510030216641814,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Lipstick,3744424,3856756.7,36,1388432.412,2.9999994658724605,26.922291745187703,-1,3,7,14
Hair/APDO,Asia,Tools,Frederic Malle,Toner,3980826,0.0,30,0.0,-100.0,0.0,-3,4,4,30
Hair/APDO,South America,Face Make-Up,Balmain,Mascara,3062605,3521995.8,53,1866657.774,15.00000163259707,17.951912213515467,0,15,4,30
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Toner,1521469,1749689.4,48,839850.9119999999,15.000003286297648,20.32260958894523,-5,15,5,40
Hair/APDO,Europe,Face Make-Up,Bobbi Brown,Lipstick,963001,991891.03,54,535621.1562000001,3.0000000000000027,31.44073206908834,-1,3,7,14
Fragrance + Color Cosmetics,South America,Fragrance,Balmain,Toner,739017,849869.55,32,271958.256,15.000000000000014,10.406535484560512,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Fragrance,1576941,1624249.2,36,584729.7119999999,2.9999980975826013,12.376620350334614,-1,3,7,14
Hair/APDO,North America,Face Make-Up,Bobbi Brown,Lipstick,1889330,1946009.9,57,1109225.643,3.0000000000000027,7.839059923447095,-1,3,7,14
Hair/APDO,Asia,Tools,Aveda,Bronzer,3443295,3959789.3,37,1465122.041,15.000001452097479,55.187811117805396,0,15,4,30
Skin/Body,Asia,Make Up Brushes,Kilian,Toner,2058242,2366978.3,50,1183489.15,14.999999999999991,13.424527603585798,-5,15,5,40
Skin/Body,South America,Fragrance,Bobbi Brown,Toner,1729787,1781680.6,33,587954.5980000001,2.9999994218941506,14.353330083356644,-1,3,7,14
Fragrance + Color Cosmetics,North America,Tools,Elizabeth Arden,Lipstick,4125654,4414449.8,53,2339658.394,7.000000484771629,87.73223565189794,0,7,6,15
Skin/Body,Europe,Fragrance,Elizabeth Arden,Bronzer,1352746,0.0,32,0.0,-100.0,0.0,0,7,6,15
Fragrance + Color Cosmetics,Europe,Tools,Aveda,Fragrance,901067,1036227.1,45,466302.195,15.000005548976937,12.323885407037643,-5,15,5,40
Skin/Body,North America,Tools,Kilian,Fragrance,1504001,1729601.2,38,657248.456,15.000003324465872,11.645947967723563,-5,15,5,40
Skin/Body,Asia,Tools,Bobbi Brown,Bronzer,2399054,2471025.6,43,1062541.008,2.999999166338063,17.276827082148085,-1,3,7,14
Hair/APDO,North America,Face Make-Up,Frederic Malle,Bronzer,3334837,3468230.5,58,2011573.69,4.00000059972947,29.555325436261636,-3,4,4,30
Skin/Body,South America,Make Up Brushes,Kilian,Fragrance,3270742,3761353.3,48,1805449.5839999998,14.999999999999991,23.112307966190208,-5,15,5,40
Hair/APDO,Asia,Make Up Brushes,Bobbi Brown,Bronzer,770914,794041.42,42,333497.3964,3.0000000000000027,12.6296920194572,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Hair Dye,Frederic Malle,Toner,2246688,2336555.5,52,1215008.86,3.9999991098007337,19.175122798910884,-3,4,5,40
Hair/APDO,Europe,Fragrance,Frederic Malle,Lipstick,2888229,3003758.2,58,1742179.756,4.000001384931751,36.961113360320404,-3,4,4,30
Fragrance + Color Cosmetics,South America,Face Make-Up,Bobbi Brown,Mascara,1853324,1908923.7,30,572677.11,2.9999989208578715,76.43774116365516,-1,3,7,14
Skin/Body,South America,Face Make-Up,Aveda,Bronzer,4896720,5631228.0,53,2984550.8400000003,14.999999999999991,57.442211965441324,-5,15,5,40
Skin/Body,North America,Fragrance,Elizabeth Arden,Lipstick,1249971,1337469.0,59,789106.71,7.0000024000556715,12.64734534295086,0,7,6,15
Skin/Body,Europe,Tools,Aveda,Lipstick,1842057,0.0,59,0.0,-100.0,0.0,-5,15,5,40
Hair/APDO,Europe,Fragrance,Kilian,Fragrance,2892919,3326856.9,46,1530354.174,15.000001728358093,30.286352023633878,0,15,4,30
Skin/Body,South America,Face Make-Up,Kilian,Fragrance,3202994,3683443.1,40,1473377.2400000002,15.000000000000014,18.4846889586008,-5,15,5,40
Hair/APDO,North America,Tools,Kilian,Bronzer,4214379,4846535.9,48,2326337.2320000003,15.000001186414424,25.46733260108398,0,15,4,30
Skin/Body,North America,Tools,Bobbi Brown,Fragrance,4400379,4532390.4,45,2039575.6800000002,3.0000006817594738,37.93286631719547,-1,3,7,14
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Fragrance,4498422,5173185.3,44,2276201.532,14.999999999999991,59.58645212257815,-5,15,5,40
Skin/Body,South America,Make Up Brushes,Frederic Malle,Mascara,4908285,5104616.4,31,1582431.084,4.0000000000000036,26.122031045815948,-3,4,5,40
Skin/Body,South America,Make Up Brushes,Frederic Malle,Fragrance,3155982,3282221.3,48,1575466.224,4.000000633717171,16.796225216421426,-3,4,5,40
Skin/Body,North America,Make Up Brushes,Frederic Malle,Toner,1872070,1946952.8,44,856659.2320000001,4.0000000000000036,18.43199592596626,-3,4,5,40
Fragrance + Color Cosmetics,South America,Tools,Kilian,Mascara,4950252,5692789.8,31,1764764.838,14.999999999999991,63.486810195091316,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Lipstick,606022,696925.3,54,376339.66200000007,15.000000000000014,27.72861841653732,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Aveda,Mascara,661445,760661.75,58,441183.81499999994,14.999999999999991,4.548838429605681,0,15,4,30
Hair/APDO,Asia,Hair Dye,Kilian,Lipstick,1010370,1161925.5,59,685536.0449999999,14.999999999999991,51.10728255975757,0,15,4,30
Hair/APDO,North America,Tools,Frederic Malle,Fragrance,708944,737301.76,50,368650.88,4.0000000000000036,6.890481545905535,-3,4,4,30
Hair/APDO,South America,Fragrance,Kilian,Bronzer,1697162,1951736.3,50,975868.15,15.000000000000014,20.044099896777425,0,15,4,30
Fragrance + Color Cosmetics,Asia,Face Make-Up,Aveda,Lipstick,2279685,2621637.8,50,1310818.9,15.000002193285479,23.47866115921961,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Bobbi Brown,Mascara,4385250,0.0,32,0.0,-100.0,0.0,-1,3,7,14
Hair/APDO,North America,Face Make-Up,Frederic Malle,Toner,828821,861973.84,54,465465.8736,4.0000000000000036,7.345508713663673,-3,4,4,30
Skin/Body,Asia,Hair Dye,Bobbi Brown,Fragrance,568803,585867.09,36,210912.1524,3.0000000000000027,4.30249398228562,-1,3,7,14
Skin/Body,Asia,Fragrance,Kilian,Bronzer,745404,857214.6,48,411463.008,14.999999999999991,7.516919818657311,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Hair Dye,Bobbi Brown,Toner,3526394,3632185.8,40,1452874.32,2.999999432848388,56.62458473791081,-1,3,7,14
Fragrance + Color Cosmetics,South America,Fragrance,Kilian,Fragrance,1115863,1283242.4,37,474799.68799999997,14.999995519163178,8.57942064361968,-5,15,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Fragrance,1328791,1528109.6,47,718211.512,14.999996237181023,9.67459108577407,-5,15,5,40
Hair/APDO,South America,Face Make-Up,Aveda,Bronzer,876794,1008313.1,55,554572.2050000001,14.999999999999991,10.520404786695904,0,15,4,30
Fragrance + Color Cosmetics,South America,Hair Dye,Elizabeth Arden,Toner,1282877,1372678.4,58,796153.4719999998,7.000000779497939,18.623875629074135,0,7,6,15
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Fragrance,3799973,4369968.9,39,1704287.8710000003,14.999998684201188,25.205602466636662,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Kilian,Fragrance,1350350,1552902.5,42,652219.0499999999,14.999999999999991,13.431261304201483,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Aveda,Bronzer,4696656,0.0,34,0.0,-100.0,0.0,-5,15,5,40
Skin/Body,Europe,Tools,Elizabeth Arden,Fragrance,3328630,3561634.1,56,1994515.0960000001,7.000000000000006,18.698622167395996,0,7,6,15
Hair/APDO,South America,Hair Dye,Frederic Malle,Fragrance,4824848,5017841.9,48,2408564.112,3.999999585479186,51.019291618109364,-3,4,4,30
Skin/Body,Europe,Make Up Brushes,Aveda,Bronzer,2172795,2498714.3,40,999485.72,15.000002301183478,46.93821786560876,-5,15,5,40
Hair/APDO,Asia,Tools,Balmain,Fragrance,2006145,2307066.8,44,1015109.3919999999,15.00000249234228,11.59141943065782,0,15,4,30
Hair/APDO,Asia,Face Make-Up,Aveda,Lipstick,2042247,2348584.0,32,751546.88,14.999997551716326,14.04478292007851,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Fragrance,3104884,3570616.6,36,1285421.976,15.000000000000014,26.328804088763302,-5,15,5,40
Skin/Body,North America,Tools,Bobbi Brown,Toner,1288140,1326784.2,60,796070.5199999999,3.0000000000000027,11.104234906676867,-1,3,7,14
Hair/APDO,Asia,Tools,Elizabeth Arden,Toner,2118963,2267290.4,36,816224.544,6.999999528071044,31.391537521180346,0,7,6,15
Skin/Body,Europe,Hair Dye,Bobbi Brown,Lipstick,2727503,2809328.1,48,1348477.488,3.0000003666357244,50.9746090632431,-1,3,7,14
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Toner,1409245,1451522.4,30,435456.72,3.000003547999097,6.75304968763312,-1,3,7,14
Hair/APDO,South America,Face Make-Up,Balmain,Lipstick,1972178,2268004.7,48,1088642.256,15.000000000000014,11.560212898107512,0,15,4,30
Skin/Body,Europe,Face Make-Up,Frederic Malle,Bronzer,2881486,2996745.4,48,1438437.792,3.99999861182736,26.049045094825285,-3,4,5,40
Hair/APDO,South America,Make Up Brushes,Aveda,Toner,625438,719253.7,45,323664.165,14.999999999999991,25.1931570518445,0,15,4,30
Skin/Body,Asia,Make Up Brushes,Aveda,Lipstick,2699391,3104299.7,46,1427977.8620000002,15.00000185226964,37.89357155509493,-5,15,5,40
Hair/APDO,South America,Face Make-Up,Balmain,Fragrance,4064462,4674131.3,42,1963135.146,14.999999999999991,23.82444487073066,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Fragrance,717770,768013.9,51,391687.08900000004,7.000000000000006,15.743573883613763,0,7,6,15
Hair/APDO,Europe,Hair Dye,Frederic Malle,Fragrance,3202882,3330997.3,45,1498948.785,4.000000624437616,17.0747249003801,-3,4,4,30
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Mascara,2681913,3084199.9,37,1141153.963,14.999998135659132,32.59235341432177,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Kilian,Bronzer,902980,1038427.0,54,560750.5800000001,14.999999999999991,11.03457478918974,-5,15,5,40
Skin/Body,South America,Tools,Aveda,Fragrance,1949087,2241450.1,57,1277626.557,15.00000256530365,13.53467063525852,-5,15,5,40
Skin/Body,South America,Fragrance,Bobbi Brown,Toner,4316126,4445609.8,31,1378139.038,3.000000463378494,35.81410993710382,-1,3,7,14
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Bronzer,1797991,1923850.4,59,1135071.7359999998,7.000001668528921,8.847956518680537,0,7,6,15
Hair/APDO,Europe,Make Up Brushes,Aveda,Fragrance,1485132,1707901.8,31,529449.558,15.000000000000014,11.167951054882781,0,15,4,30
Skin/Body,South America,Face Make-Up,Elizabeth Arden,Mascara,3181206,3403890.4,37,1259439.4479999999,6.999999371307619,20.925689610661813,0,7,6,15
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,3232481,3458754.7,31,1072213.957,7.000000928079708,18.561258512826903,0,7,6,15
Fragrance + Color Cosmetics,North America,Make Up Brushes,Frederic Malle,Toner,3960989,4119428.6,37,1524188.582,4.000001009848808,59.403916965627346,-3,4,5,40
Hair/APDO,South America,Tools,Aveda,Lipstick,2750397,3162956.6,46,1454960.036,15.000001817919383,17.133683311267163,0,15,4,30
Skin/Body,North America,Tools,Balmain,Fragrance,1972542,2268423.3,48,1088843.184,14.999999999999991,18.159408800277404,-5,15,5,40
Skin/Body,South America,Hair Dye,Frederic Malle,Bronzer,2098099,2182023.0,37,807348.51,4.000001906487727,32.20356060478712,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Bronzer,4398190,4530135.7,50,2265067.85,3.0000000000000027,29.443216658647152,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Toner,3084182,3546809.3,52,1844340.836,14.999999999999991,41.196123546464946,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Frederic Malle,Mascara,769160,799926.4,60,479955.83999999997,4.0000000000000036,4.100430588926449,-3,4,4,30
Skin/Body,South America,Fragrance,Kilian,Mascara,1337393,1538001.9,58,892041.1019999998,14.999996261383153,15.571452411660136,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Frederic Malle,Lipstick,3635812,3781244.5,35,1323435.575,4.000000550083449,59.20220070772194,-3,4,5,40
Skin/Body,Asia,Tools,Bobbi Brown,Toner,4189024,4314694.7,54,2329935.1380000003,2.999999522561825,30.16732576310048,-1,3,7,14
Hair/APDO,South America,Fragrance,Balmain,Mascara,4579441,0.0,41,0.0,-100.0,0.0,0,15,4,30
Hair/APDO,South America,Tools,Balmain,Lipstick,2067343,2377444.5,35,832105.575,15.00000241856334,25.022074010202704,0,15,4,30
Hair/APDO,North America,Fragrance,Frederic Malle,Mascara,4494528,4674309.1,58,2711099.2779999995,3.999999555014444,33.865525962226116,-3,4,4,30
Hair/APDO,North America,Hair Dye,Aveda,Fragrance,2088236,2401471.4,40,960588.56,14.999999999999991,41.40914792856698,0,15,4,30
Skin/Body,North America,Make Up Brushes,Balmain,Lipstick,3175480,3651802.0,33,1205094.6600000001,14.999999999999991,70.87186828141151,-5,15,5,40
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Toner,3401092,3503124.8,48,1681499.9039999999,3.000001176092848,14.080769472850646,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Kilian,Toner,3388939,0.0,44,0.0,-100.0,0.0,-5,15,5,40
Skin/Body,Asia,Fragrance,Aveda,Mascara,3672382,4223239.3,34,1435901.362,14.999999999999991,54.356867274744346,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Kilian,Toner,4352256,5005094.4,51,2552598.1440000003,15.000000000000014,43.289730513406695,-5,15,5,40
Skin/Body,South America,Tools,Aveda,Mascara,3610691,4152294.6,38,1577871.948,14.99999861522352,25.073027408266874,-5,15,5,40
