Year,Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
4,Hair/APDO,Europe,Hair Dye,Balmain,Mascara,2817717.6,3240375.2,30,14.999998580411322,14.99148099010468,0,15,4,30
4,Skin/Body,North America,Make Up Brushes,Frederic Malle,Lipstick,4316879.3,4489554.5,57,4.000000648616697,37.78506463191717,-3,4,5,40
4,Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Lipstick,5299680.6,6094632.7,58,15.000000188690631,15.827892236732549,-5,15,5,40
4,Hair/APDO,North America,Make Up Brushes,Balmain,Lipstick,0.0,0.0,30,0.0,0.0,0,15,4,30
4,Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Mascara,4258545.9,4556644.1,58,6.999999694731462,40.38030108959391,0,7,6,15
4,Fragrance + Color Cosmetics,South America,Fragrance,Frederic Malle,Fragrance,4334772.5,4508163.4,55,4.0000000000000036,38.37040498179604,-3,4,5,40
4,Fragrance + Color Cosmetics,South America,Fragrance,Bobbi Brown,Mascara,3739417.8,3851600.3,50,2.9999990907675578,27.60231528053477,-1,3,7,14
4,Skin/Body,South America,Tools,Bobbi Brown,Lipstick,4224355.8,4351086.5,50,3.000000615478471,57.41316604455462,-1,3,7,14
4,Skin/Body,Asia,Hair Dye,Aveda,Lipstick,2028432.1,2332696.9,53,14.999999260512586,18.244400917938528,-5,15,5,40
4,Hair/APDO,North America,Face Make-Up,Bobbi Brown,Mascara,5344403.2,5504735.3,46,3.0000000748446443,20.29288071606605,-1,3,7,14
4,Hair/APDO,Europe,Tools,Bobbi Brown,Lipstick,4634469.4,4773503.5,52,3.000000388393964,24.206639692573923,-1,3,7,14
4,Hair/APDO,North America,Face Make-Up,Kilian,Lipstick,3813799.4,4385869.3,46,14.99999973779429,39.58471365368995,0,15,4,30
4,Skin/Body,Europe,Tools,Balmain,Toner,5665543.8,6515375.4,46,15.000000529516711,33.333425935059616,-5,15,5,40
4,Skin/Body,North America,Face Make-Up,Bobbi Brown,Lipstick,0.0,0.0,36,0.0,0.0,-1,3,7,14
4,Hair/APDO,Asia,Make Up Brushes,Balmain,Mascara,2341323.2,2692521.7,44,15.00000085421782,28.838561235907207,0,15,4,30
4,Skin/Body,Asia,Face Make-Up,Aveda,Bronzer,4440745.1,5106856.9,50,15.000000788156044,25.413982205364555,-5,15,5,40
4,Skin/Body,South America,Tools,Aveda,Mascara,6757755.6,7771418.9,55,14.999999408087517,30.854990485196744,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Hair Dye,Aveda,Toner,7252694.0,8340598.1,52,14.999999999999991,29.11886553270644,-5,15,5,40
4,Hair/APDO,South America,Hair Dye,Bobbi Brown,Lipstick,5363376.2,5524277.5,39,3.0000002610296006,42.601942410635054,-1,3,7,14
4,Skin/Body,North America,Tools,Frederic Malle,Lipstick,1144338.7,1190112.2,47,3.999995805437684,32.762308024092725,-3,4,5,40
4,Skin/Body,North America,Tools,Elizabeth Arden,Toner,2188714.5,2341924.5,37,6.9999993146662165,58.3474018138156,0,7,6,15
4,Skin/Body,South America,Fragrance,Aveda,Bronzer,7517665.5,8645315.3,33,14.99999966744996,33.44847106231074,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Frederic Malle,Mascara,4708119.3,4896444.1,48,4.000000594717301,73.35706354936612,-3,4,5,40
4,Hair/APDO,North America,Tools,Frederic Malle,Bronzer,4135093.5,4300497.2,59,3.9999990326700097,35.7291720184994,-3,4,4,30
4,Skin/Body,South America,Fragrance,Kilian,Toner,4391240.6,5049926.7,42,15.000000227726096,33.61737565576053,-5,15,5,40
4,Skin/Body,Asia,Fragrance,Elizabeth Arden,Fragrance,2905070.7,3108425.6,35,6.9999983132940535,23.347518513988803,0,7,6,15
4,Skin/Body,Asia,Tools,Aveda,Fragrance,3094732.7,3558942.6,45,14.999999838435162,16.67527369560171,-5,15,5,40
4,Skin/Body,South America,Make Up Brushes,Aveda,Bronzer,1404634.5,1615329.7,32,15.000001779822437,7.995133556168733,-5,15,5,40
4,Skin/Body,Europe,Fragrance,Kilian,Lipstick,2915634.4,3352979.6,50,15.000001371914129,13.84703099636895,-5,15,5,40
4,Hair/APDO,Asia,Fragrance,Balmain,Bronzer,4540108.5,5221124.8,39,15.00000055064763,67.3045037173989,0,15,4,30
4,Skin/Body,Asia,Hair Dye,Bobbi Brown,Bronzer,4672285.4,4812454.0,55,3.0000008133064693,32.34268608389245,-1,3,7,14
4,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Lipstick,1517167.1,1744742.2,33,15.000002306931105,7.68663422988709,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Fragrance,Kilian,Lipstick,4075938.9,4687329.7,50,14.999999141302144,20.605409135097684,-5,15,5,40
4,Skin/Body,Europe,Face Make-Up,Aveda,Mascara,1635363.5,1880668.0,48,14.999998471287878,14.361993786566025,-5,15,5,40
4,Skin/Body,Europe,Hair Dye,Elizabeth Arden,Mascara,2174122.9,2326311.5,56,6.9999998620133175,26.188892501606524,0,7,6,15
4,Skin/Body,South America,Fragrance,Elizabeth Arden,Lipstick,5600464.2,5992496.7,47,7.000000107133975,26.740950159116437,0,7,6,15
4,Hair/APDO,North America,Face Make-Up,Aveda,Mascara,3447239.7,3964325.7,60,15.000001305392253,11.24931449801164,0,15,4,30
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Kilian,Fragrance,5705255.3,6561043.6,30,15.000000087638487,23.69392639899933,-5,15,5,40
4,Hair/APDO,North America,Tools,Elizabeth Arden,Bronzer,3469955.1,3712852.0,46,7.000001239209119,23.693835617574802,0,7,6,15
4,Hair/APDO,North America,Tools,Aveda,Fragrance,1008755.3,1160068.6,39,15.000000495660348,5.178044660636648,0,15,4,30
4,Hair/APDO,North America,Tools,Elizabeth Arden,Lipstick,5484843.3,5868782.3,43,6.999999434806092,37.45206194363055,0,7,6,15
4,Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Lipstick,5562282.0,5951641.7,46,6.999999280870695,52.742561970855384,0,7,6,15
4,Fragrance + Color Cosmetics,Asia,Hair Dye,Frederic Malle,Mascara,4591772.5,4775443.4,51,4.0000000000000036,34.839807032384044,-3,4,5,40
4,Hair/APDO,South America,Hair Dye,Bobbi Brown,Lipstick,2381869.4,2453325.5,51,3.0000007557089425,18.91947529166347,-1,3,7,14
4,Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Lipstick,4770519.5,5486097.4,45,14.999999475948078,38.67619583461805,-5,15,5,40
4,Hair/APDO,North America,Tools,Elizabeth Arden,Mascara,999421.93,1069381.5,40,7.000003492018636,6.824335975006697,0,7,6,15
4,Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Mascara,1181356.9,1228611.2,31,4.000002031562189,19.771128821392377,-3,4,4,30
4,Hair/APDO,South America,Hair Dye,Bobbi Brown,Lipstick,2657781.9,2737515.4,35,3.0000016178904687,21.11108166072877,-1,3,7,14
4,Hair/APDO,Asia,Hair Dye,Balmain,Lipstick,4608523.6,5299802.1,34,14.999999132043062,38.09923247481074,0,15,4,30
4,Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Lipstick,1293817.5,1345570.2,57,4.0000000000000036,8.841828926505482,-3,4,5,40
4,Skin/Body,Europe,Tools,Frederic Malle,Fragrance,3404911.6,3541108.1,59,4.000001057296165,56.99353551123218,-3,4,5,40
4,Hair/APDO,Asia,Face Make-Up,Balmain,Lipstick,5866804.1,6746824.7,52,14.999999744324178,55.96726320288522,0,15,4,30
4,Hair/APDO,South America,Make Up Brushes,Bobbi Brown,Lipstick,2677582.1,2757909.6,32,3.000001381843709,21.520430483270374,-1,3,7,14
4,Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Toner,7072488.5,8133361.8,50,15.000000353482367,39.43342339604813,-5,15,5,40
4,Fragrance + Color Cosmetics,Asia,Hair Dye,Aveda,Fragrance,4175001.2,4801251.4,35,15.000000479041775,42.89688846320853,-5,15,5,40
4,Fragrance + Color Cosmetics,Europe,Hair Dye,Kilian,Mascara,2391119.7,2749787.7,42,15.00000188196351,29.021966131853617,-5,15,5,40
4,Fragrance + Color Cosmetics,North America,Fragrance,Elizabeth Arden,Toner,2363783.0,2529247.8,60,6.999999576949323,25.730849595700523,0,7,6,15
4,Skin/Body,North America,Hair Dye,Bobbi Brown,Lipstick,1545151.0,1591505.5,37,2.999998058442177,9.369361605814605,-1,3,7,14
4,Hair/APDO,North America,Make Up Brushes,Elizabeth Arden,Mascara,695409.14,744087.78,57,7.000000028760045,5.043466851106723,0,7,6,15
4,Fragrance + Color Cosmetics,North America,Hair Dye,Elizabeth Arden,Toner,2214272.6,2369271.7,53,7.000000812908036,39.64585336576826,0,7,6,15
4,Hair/APDO,South America,Face Make-Up,Bobbi Brown,Fragrance,0.0,0.0,47,0.0,0.0,-1,3,7,14
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Kilian,Fragrance,4287421.0,4930534.1,57,14.999998833797745,17.80566007413156,-5,15,5,40
4,Hair/APDO,North America,Fragrance,Elizabeth Arden,Mascara,3882596.2,4154377.9,59,6.999999124297296,84.99999985677759,0,7,6,15
4,Skin/Body,North America,Tools,Bobbi Brown,Lipstick,1056677.9,1088378.2,33,2.9999964984599448,8.335977120547245,-1,3,7,14
4,Skin/Body,North America,Hair Dye,Bobbi Brown,Mascara,3352599.0,3453177.0,44,3.00000089482817,20.32921909593279,-1,3,7,14
4,Skin/Body,Asia,Face Make-Up,Frederic Malle,Lipstick,1206681.0,1254948.2,34,3.9999966851222535,21.408231185413985,-3,4,5,40
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Fragrance,6630625.6,7625219.4,54,14.999999396738684,21.427813899364594,-5,15,5,40
4,Skin/Body,Europe,Tools,Elizabeth Arden,Bronzer,5980064.6,6398669.1,59,6.999999632110998,27.421968326738654,0,7,6,15
4,Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Toner,2331889.3,2681672.7,60,15.00000021441843,14.249835297869307,-5,15,5,40
4,Skin/Body,Asia,Hair Dye,Bobbi Brown,Bronzer,1826448.4,1881241.9,40,3.000002628051246,12.643116426580988,-1,3,7,14
4,Hair/APDO,Europe,Fragrance,Elizabeth Arden,Toner,1255833.2,1343741.5,59,6.99999808891818,36.21461557015977,0,7,6,15
4,Hair/APDO,Asia,Hair Dye,Balmain,Fragrance,858264.75,987004.46,41,14.999999708714595,7.095380481323074,0,15,4,30
4,Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,1479569.9,1523957.0,41,3.0000002027616324,10.029969921877756,-1,3,7,14
4,Fragrance + Color Cosmetics,Europe,Tools,Elizabeth Arden,Toner,4144843.6,4434982.7,60,7.000001158065405,85.00000009582901,0,7,6,15
4,Skin/Body,South America,Face Make-Up,Kilian,Mascara,6475846.2,7447223.1,53,14.999999536740072,24.57304775425999,-5,15,5,40
4,Fragrance + Color Cosmetics,Asia,Hair Dye,Aveda,Mascara,5557642.3,6391288.6,49,14.999999190304125,57.10311153679146,-5,15,5,40
4,Hair/APDO,North America,Fragrance,Kilian,Lipstick,4091491.4,4705215.1,40,14.999999755590343,25.895217460975722,0,15,4,30
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Elizabeth Arden,Lipstick,3460497.8,3702732.6,34,6.9999986707114825,72.95416612656392,0,7,6,15
4,Fragrance + Color Cosmetics,Europe,Tools,Balmain,Lipstick,2865964.2,3295858.8,31,14.999998953231852,33.48348958056546,-5,15,5,40
4,Hair/APDO,North America,Make Up Brushes,Aveda,Toner,4039060.7,4644919.8,38,14.999999876208836,37.83342041007607,0,15,4,30
4,Fragrance + Color Cosmetics,Asia,Face Make-Up,Aveda,Fragrance,6940222.6,7981256.0,34,15.0000001440876,46.99788982062363,-5,15,5,40
4,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Fragrance,2022360.8,2325714.9,39,14.999999011056776,12.621906623573473,-5,15,5,40
4,Hair/APDO,Asia,Face Make-Up,Aveda,Lipstick,5772289.4,6638132.8,52,14.999999826758504,26.101252652617475,0,15,4,30
4,Skin/Body,North America,Fragrance,Kilian,Mascara,2150864.0,2473493.6,43,15.000000000000014,36.138597717676916,-5,15,5,40
4,Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Toner,1035487.2,1107971.3,36,6.9999996137084075,5.675688990270976,0,7,6,15
4,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Lipstick,6542819.4,7524242.3,49,14.999999847160673,33.148793224090284,-5,15,5,40
4,Skin/Body,Europe,Fragrance,Kilian,Fragrance,4352184.5,5005012.2,34,15.000000574424188,20.669543909722787,-5,15,5,40
4,Fragrance + Color Cosmetics,Asia,Hair Dye,Frederic Malle,Fragrance,4084616.3,4248001.0,56,4.000001175140988,30.991789184094287,-3,4,5,40
4,Skin/Body,Europe,Tools,Bobbi Brown,Fragrance,2621936.2,2700594.3,53,3.000000533956526,13.70944562186615,-1,3,7,14
4,Hair/APDO,North America,Tools,Aveda,Bronzer,3357623.6,3861267.1,41,14.999998808681237,17.235026868623937,0,15,4,30
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Balmain,Bronzer,4855781.3,5584148.5,33,15.000000102970045,40.275908166562765,-5,15,5,40
4,Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Mascara,5914285.8,6328285.8,43,6.999999898550735,46.284885245254884,0,7,6,15
4,Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Lipstick,1262070.7,1451381.3,44,14.999999603825698,39.999999448800956,-5,15,5,40
4,Hair/APDO,Asia,Make Up Brushes,Bobbi Brown,Bronzer,3476750.3,3581052.8,34,2.9999997411375823,52.12530937574348,-1,3,7,14
4,Skin/Body,Asia,Hair Dye,Kilian,Bronzer,4432547.6,5097429.7,60,14.999999097584427,27.872893565531292,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Tools,Elizabeth Arden,Lipstick,3400849.2,3638908.6,51,6.99999870620549,31.773947179965162,0,7,6,15
4,Hair/APDO,North America,Tools,Aveda,Mascara,5816317.3,6688764.9,43,15.000000085965048,29.855754544773323,0,15,4,30
4,Fragrance + Color Cosmetics,South America,Fragrance,Kilian,Toner,3846983.3,4424030.8,37,15.00000012997198,19.447952351265908,-5,15,5,40
4,Skin/Body,South America,Fragrance,Aveda,Lipstick,1538229.8,1768964.3,39,15.000001950293761,6.844070938489747,-5,15,5,40
4,Skin/Body,North America,Hair Dye,Kilian,Toner,3648182.3,4195409.6,60,14.999998766509016,42.52183176464377,-5,15,5,40
4,Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Mascara,2549963.8,2728461.3,36,7.000001333352257,45.740639085673145,0,7,6,15
4,Fragrance + Color Cosmetics,South America,Fragrance,Balmain,Toner,4941593.6,5682832.6,41,14.999999190544532,45.75359731046265,-5,15,5,40
4,Hair/APDO,Europe,Fragrance,Bobbi Brown,Fragrance,4893668.6,5040478.7,53,3.000000858251828,62.064123132667284,-1,3,7,14
4,Skin/Body,North America,Face Make-Up,Elizabeth Arden,Mascara,2199322.1,2353274.6,57,6.999997862977869,31.7441238821378,0,7,6,15
4,Skin/Body,Asia,Fragrance,Kilian,Bronzer,5858793.8,6737612.9,51,15.000000512050793,38.84748369071583,-5,15,5,40
4,Skin/Body,South America,Fragrance,Aveda,Toner,6991388.0,8040096.2,56,15.000000000000014,31.106896134128792,-5,15,5,40
4,Hair/APDO,Europe,Tools,Kilian,Fragrance,4858111.2,5586827.9,58,15.000000411682635,21.19256718458428,0,15,4,30
4,Hair/APDO,Europe,Fragrance,Elizabeth Arden,Toner,2211919.2,2366753.5,44,6.999998010777242,63.78538442984022,0,7,6,15
4,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Kilian,Mascara,7596790.5,8736309.1,59,15.000000329086326,47.412895576699974,-5,15,5,40
4,Hair/APDO,South America,Make Up Brushes,Kilian,Fragrance,0.0,0.0,52,0.0,0.0,0,15,4,30
4,Hair/APDO,Asia,Hair Dye,Frederic Malle,Toner,0.0,0.0,43,0.0,0.0,-3,4,4,30
4,Skin/Body,South America,Make Up Brushes,Frederic Malle,Fragrance,5110329.2,5314742.4,37,4.000000626182754,24.17831495817438,-3,4,5,40
4,Hair/APDO,South America,Face Make-Up,Aveda,Lipstick,6053280.2,6961272.2,44,14.99999950440094,47.75646093032809,0,15,4,30
4,Hair/APDO,North America,Make Up Brushes,Frederic Malle,Toner,1662592.9,1729096.6,53,3.9999990376477834,13.887351312746008,-3,4,4,30
4,Fragrance + Color Cosmetics,South America,Make Up Brushes,Bobbi Brown,Fragrance,1214252.5,1250680.1,51,3.000002058879847,15.022653313288878,-1,3,7,14
4,Hair/APDO,South America,Hair Dye,Frederic Malle,Lipstick,2842058.9,2955741.3,52,4.000001548173393,26.716763826306966,-3,4,4,30
4,Hair/APDO,Asia,Tools,Balmain,Bronzer,6124163.5,7042788.0,58,14.999999591780977,23.26631199344385,0,15,4,30
4,Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Toner,4716697.1,4858198.0,39,2.9999997243834065,17.870401654491918,-1,3,7,14
4,Fragrance + Color Cosmetics,South America,Make Up Brushes,Bobbi Brown,Fragrance,2409698.0,2481988.9,34,2.9999983400409436,29.812626563844113,-1,3,7,14
4,Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,3777627.0,4344271.0,32,14.99999867641777,16.4756336748196,-5,15,5,40
4,Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Lipstick,836224.81,894760.55,47,7.000000394630712,14.999999958089347,0,7,6,15
4,Skin/Body,Europe,Fragrance,Frederic Malle,Fragrance,925670.83,962697.66,54,3.9999996543047756,17.30021637489102,-3,4,5,40
4,Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Bronzer,2188643.5,2341848.5,55,6.999997943931935,39.25936095623751,0,7,6,15
4,Skin/Body,North America,Hair Dye,Aveda,Toner,2304017.8,2649620.5,35,15.000001302073285,27.485970111085262,-5,15,5,40
4,Skin/Body,Europe,Make Up Brushes,Kilian,Mascara,6973838.5,8019914.3,46,15.000000358482634,34.94092085018738,-5,15,5,40
4,Skin/Body,Europe,Hair Dye,Bobbi Brown,Fragrance,1329582.2,1369469.7,39,3.000002557194281,22.740090605698825,-1,3,7,14
4,Hair/APDO,North America,Face Make-Up,Frederic Malle,Bronzer,5268925.9,5479682.9,42,3.9999993167487924,41.51291265234405,-3,4,4,30
4,Skin/Body,South America,Hair Dye,Aveda,Lipstick,1313239.1,1510225.0,55,15.000002665165834,52.909588567317755,-5,15,5,40
4,Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Toner,4148046.3,4272487.7,30,3.0000002651850988,25.41225426978253,-1,3,7,14
4,Skin/Body,Asia,Face Make-Up,Frederic Malle,Fragrance,1547847.7,1609761.6,50,3.9999994831532826,27.461012722438998,-3,4,5,40
4,Skin/Body,South America,Face Make-Up,Elizabeth Arden,Mascara,5673760.9,6070924.2,52,7.00000065212476,30.465456310311577,0,7,6,15
4,Fragrance + Color Cosmetics,Europe,Tools,Kilian,Mascara,5857312.5,6735909.4,33,15.000000426816907,46.23616112354724,-5,15,5,40
4,Hair/APDO,South America,Make Up Brushes,Balmain,Lipstick,1793747.3,2062809.4,59,15.000000278746061,7.768627583663233,0,15,4,30
4,Skin/Body,South America,Hair Dye,Kilian,Mascara,4900052.4,5635060.3,31,15.000000816317783,35.620261556370814,-5,15,5,40
4,Skin/Body,Asia,Fragrance,Kilian,Lipstick,6654974.9,7653221.1,58,14.99999947407764,44.1266641875036,-5,15,5,40
4,Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Mascara,3283549.2,3776081.6,34,15.000000609097007,26.237415336917856,-5,15,5,40
4,Hair/APDO,Europe,Hair Dye,Bobbi Brown,Toner,4252257.5,4379825.2,34,2.9999994120770035,51.872486871645116,-1,3,7,14
4,Hair/APDO,North America,Tools,Kilian,Mascara,5288979.7,6082326.7,54,15.000000850825735,21.014944495730354,0,15,4,30
4,Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Toner,2072652.7,2217738.4,37,7.000000530720851,11.69926697451185,0,7,6,15
4,Skin/Body,North America,Tools,Elizabeth Arden,Lipstick,1562462.8,1671835.2,47,7.000000256006089,41.652598186184385,0,7,6,15
4,Hair/APDO,South America,Hair Dye,Kilian,Fragrance,3140178.0,3611204.7,55,15.000000000000014,41.66610457343285,0,15,4,30
4,Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Fragrance,2276839.4,2367913.0,51,4.000001054092794,15.559709674640812,-3,4,5,40
4,Fragrance + Color Cosmetics,South America,Tools,Kilian,Toner,1071631.3,1232376.0,45,15.000000466578388,9.036662661170796,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Tools,Frederic Malle,Bronzer,879159.95,914326.35,36,4.000000227489897,15.525898504490506,-3,4,5,40
4,Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Toner,4634866.6,5330096.6,41,15.000000215755938,22.98111254533745,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Tools,Balmain,Mascara,1992258.0,2291096.7,52,15.000000000000014,14.594822714405492,-5,15,5,40
4,Hair/APDO,South America,Fragrance,Bobbi Brown,Fragrance,2391402.5,2463144.6,51,3.000001045411649,13.538452091401515,-1,3,7,14
4,Skin/Body,Europe,Fragrance,Aveda,Mascara,0.0,0.0,41,0.0,0.0,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Face Make-Up,Frederic Malle,Mascara,1709966.5,1778365.2,59,4.0000023392271045,26.64293645063388,-3,4,5,40
4,Hair/APDO,North America,Tools,Frederic Malle,Toner,3716208.7,3864857.0,56,3.999998708361008,32.109808275169094,-3,4,4,30
4,Skin/Body,Europe,Tools,Bobbi Brown,Lipstick,3504234.5,3609361.5,45,2.9999990012083977,18.3227614802813,-1,3,7,14
4,Hair/APDO,North America,Hair Dye,Elizabeth Arden,Lipstick,6057223.9,6481229.6,60,7.000000445748733,24.331997058083825,0,7,6,15
4,Skin/Body,North America,Fragrance,Balmain,Fragrance,1595761.4,1835125.6,43,14.99999937333991,8.562044652873116,-5,15,5,40
4,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Fragrance,0.0,0.0,54,0.0,0.0,-3,4,5,40
4,Skin/Body,Europe,Fragrance,Kilian,Lipstick,5610095.6,6451609.9,53,14.999999286999689,26.643658154609945,-5,15,5,40
4,Skin/Body,North America,Tools,Balmain,Bronzer,2145612.5,2467454.4,35,15.000001165168442,12.987729098366552,-5,15,5,40
4,Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Fragrance,983280.97,1052110.6,31,6.999996145557463,14.999999714858884,0,7,6,15
4,Hair/APDO,Asia,Make Up Brushes,Balmain,Bronzer,1416562.6,1629047.0,58,15.000000705934212,17.44809398032741,0,15,4,30
4,Skin/Body,South America,Tools,Elizabeth Arden,Mascara,4541715.8,4859635.9,40,6.999999867891349,82.29382991683077,0,7,6,15
4,Skin/Body,Europe,Fragrance,Kilian,Mascara,981376.54,1128583.0,32,14.99999786014856,4.660787015517499,-5,15,5,40
4,Fragrance + Color Cosmetics,North America,Tools,Elizabeth Arden,Lipstick,706724.86,756195.6,38,6.9999999717004435,85.00000022480955,0,7,6,15
4,Fragrance + Color Cosmetics,North America,Tools,Balmain,Mascara,3542958.9,4074402.7,32,14.999999012125166,50.11093173482224,-5,15,5,40
4,Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Toner,3309185.3,3805563.1,35,15.000000151094595,20.221948558692095,-5,15,5,40
4,Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Lipstick,4736362.2,5446816.5,53,14.999999366602502,26.40809870342679,-5,15,5,40
4,Skin/Body,North America,Face Make-Up,Kilian,Mascara,2498726.2,2873535.1,41,14.999998799388269,59.999999582395915,-5,15,5,40
4,Skin/Body,South America,Fragrance,Aveda,Toner,1681189.0,1933367.4,56,15.000002974085591,7.480141705382907,-5,15,5,40
4,Hair/APDO,Europe,Face Make-Up,Aveda,Mascara,7084073.0,8146684.0,47,15.000000705808647,37.353398558189085,0,15,4,30
4,Skin/Body,Asia,Tools,Bobbi Brown,Fragrance,5099504.6,5252489.7,42,2.9999992548295884,33.607814776094116,-1,3,7,14
4,Skin/Body,Asia,Tools,Balmain,Mascara,1759578.0,2023514.7,32,14.999999999999991,15.438886354332418,-5,15,5,40
4,Fragrance + Color Cosmetics,Asia,Face Make-Up,Aveda,Fragrance,4359755.5,5013718.8,30,14.999999426573352,29.5234489100449,-5,15,5,40
4,Skin/Body,South America,Face Make-Up,Kilian,Fragrance,3430625.6,3945219.4,40,14.999998834031892,13.01774680514579,-5,15,5,40
4,Skin/Body,North America,Hair Dye,Bobbi Brown,Toner,2432923.9,2505911.6,35,2.9999993012522985,14.752567259494514,-1,3,7,14
4,Skin/Body,South America,Tools,Frederic Malle,Lipstick,1360705.2,1415133.4,48,3.999999412069566,19.21127175861731,-3,4,5,40
4,Hair/APDO,Europe,Hair Dye,Balmain,Fragrance,4014632.4,4616827.3,59,15.000000996355233,21.359587834935386,0,15,4,30
4,Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Fragrance,4793804.8,4985557.0,58,4.000000166882067,80.22887117860762,-3,4,4,30
4,Hair/APDO,Europe,Tools,Elizabeth Arden,Toner,0.0,0.0,46,0.0,0.0,0,7,6,15
4,Hair/APDO,Europe,Make Up Brushes,Aveda,Toner,1673768.5,1924833.8,45,15.000001493635473,8.275806353487415,0,15,4,30
4,Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Mascara,3291509.5,3785235.9,60,14.999999240470064,16.32032939676022,-5,15,5,40
4,Skin/Body,North America,Make Up Brushes,Bobbi Brown,Bronzer,697775.03,718708.28,47,2.9999998710185993,19.57788912024207,-1,3,7,14
4,Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,4853059.5,4998651.3,39,3.0000003090833616,32.89877745169657,-1,3,7,14
4,Skin/Body,Europe,Hair Dye,Balmain,Mascara,6199863.8,7129843.4,47,15.000000483881614,52.155661691285204,-5,15,5,40
4,Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Toner,3577521.6,3684847.2,32,2.999998658289016,25.695508457133,-1,3,7,14
4,Skin/Body,Asia,Tools,Balmain,Lipstick,5592753.1,6431666.1,35,15.00000062580986,49.07192519377912,-5,15,5,40
4,Hair/APDO,Asia,Face Make-Up,Balmain,Mascara,4615759.7,5308123.7,52,15.00000097492078,44.03273679711479,0,15,4,30
4,Fragrance + Color Cosmetics,Europe,Hair Dye,Aveda,Bronzer,4882960.8,5615404.9,46,14.99999959041245,52.866466374164375,-5,15,5,40
4,Skin/Body,North America,Tools,Aveda,Toner,1435996.4,1651395.9,49,15.000002785522316,21.28564479481104,-5,15,5,40
4,Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Toner,5173290.5,5535420.8,56,6.999999323448014,32.954581317022985,0,7,6,15
4,Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Fragrance,2087880.0,2150516.4,50,3.0000000000000027,38.627487897501304,-1,3,7,14
4,Skin/Body,North America,Face Make-Up,Balmain,Lipstick,0.0,0.0,55,0.0,0.0,-5,15,5,40
4,Hair/APDO,Asia,Fragrance,Kilian,Bronzer,6177737.9,7104398.6,47,15.0000002428073,49.02536771379272,0,15,4,30
4,Hair/APDO,Asia,Make Up Brushes,Elizabeth Arden,Lipstick,3604402.3,3856710.5,46,7.000001082010199,34.23228572131553,0,7,6,15
4,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Fragrance,6808986.2,7830334.1,41,14.999999559405763,54.35930078566873,-5,15,5,40
